code,date,r20,short_pnl,grp
67940,2024-05-31,0.42357723577235773,0.044759584741454854,mihatsudo
39670,2017-03-09,0.43243243243243246,0.018823443007875366,mihatsudo
44310,2023-03-27,0.42654028436018954,0.04895154682412835,mihatsudo
70830,2024-01-24,0.5172413793103448,0.07765575083852692,mihatsudo
60350,2019-08-22,0.49320457796852657,0.01611128978593362,mihatsudo
67760,2019-08-22,0.40625,-0.05056868360062656,mihatsudo
32370,2024-01-24,0.4414414414414414,0.006374759102989777,mihatsudo
92120,2023-03-01,0.509090909090909,-0.010316353052564618,mihatsudo
30990,2024-05-31,0.4829467939972716,-0.017296688004779633,mihatsudo
46530,2022-09-02,0.43116634799235176,-0.00018127588773236229,mihatsudo
77770,2020-05-26,0.47058823529411775,0.010780719649181715,mihatsudo
23070,2022-08-31,0.4963427377220482,0.018609122422465513,mihatsudo
92270,2023-02-01,0.43560389238694897,0.005120740831237096,mihatsudo
65620,2020-03-05,0.4923339011925043,0.029552328110149885,mihatsudo
92120,2022-04-14,0.4337517433751743,0.06436177912051295,mihatsudo
24360,2018-02-27,0.49693251533742333,-0.018559438771243022,mihatsudo
78160,2020-05-26,0.4096551724137931,-0.02835822359935057,mihatsudo
59030,2020-05-26,0.4148827726809379,0.02663086374140068,mihatsudo
65800,2019-03-04,0.4055258467023173,-0.2568609820841969,mihatsudo
92440,2025-07-25,0.4113924050632911,-0.08097981289265171,mihatsudo
77920,2023-02-16,0.4355828220858895,-0.03161908263548209,mihatsudo
47200,2017-03-09,0.4137931034482758,-0.001176799199114783,mihatsudo
36240,2017-02-08,0.40281442392260325,0.07155555595401969,mihatsudo
44920,2023-11-24,0.48237082066869297,0.009613535933326738,mihatsudo
62270,2023-06-14,0.434698275862069,0.011728316634043475,mihatsudo
62050,2022-03-30,0.4342105263157894,-0.004669779554394599,mihatsudo
60440,2018-01-24,0.4996232102486813,0.02406530092820569,mihatsudo
69970,2020-05-26,0.4700772200772201,-0.04043398816434417,mihatsudo
45080,2019-12-16,0.4985052316890881,0.005975984199255177,mihatsudo
37500,2019-12-09,0.4433427762039661,0.006006872343257728,mihatsudo
99090,2020-01-24,0.40569948186528504,0.05013322818285017,mihatsudo
75750,2017-06-12,0.4758313335618787,-0.0863080799356308,mihatsudo
39110,2017-03-09,0.4560185185185186,-0.003028363819689347,mihatsudo
60940,2019-01-21,0.44926522043386985,-0.023704961762818052,mihatsudo
60180,2023-12-01,0.42392026578073083,0.041043345467115626,mihatsudo
80790,2017-07-27,0.41515151515151505,-0.010921355109683374,mihatsudo
88480,2023-11-28,0.4984520123839009,0.019902050745459143,mihatsudo
45930,2025-07-25,0.49010989010989015,0.018652447646787702,mihatsudo
44430,2022-04-14,0.4623015873015872,0.06662011953728304,mihatsudo
72560,2023-02-16,0.43939393939393945,-0.10696771061568923,mihatsudo
92120,2023-02-07,0.49563318777292587,0.03162083600421166,mihatsudo
56980,2022-04-14,0.4095494283792871,0.011002777724487177,mihatsudo
78340,2019-08-22,0.4477611940298507,0.0005424275104845512,mihatsudo
33590,2020-08-21,0.4419713831478538,-0.02111811729591957,mihatsudo
36470,2023-02-16,0.45999999999999996,-0.0017045527209522799,mihatsudo
69270,2017-12-01,0.4015544041450778,0.020885847824638516,mihatsudo
39160,2018-01-24,0.5053949903660886,-0.06386648651277493,mihatsudo
44170,2023-02-07,0.4776902887139107,-0.0171144325648462,mihatsudo
67870,2017-06-06,0.5043290043290043,-0.006096041578938261,mihatsudo
60850,2023-11-24,0.40372670807453415,-0.15046601391325307,mihatsudo
36920,2025-06-04,0.510385756676558,-0.05903229294900664,mihatsudo
99780,2024-06-20,0.4722222222222223,-0.03691900762530038,mihatsudo
23320,2021-04-19,0.4778156996587031,-0.05171697646734019,mihatsudo
93370,2023-02-07,0.41028571428571436,-0.005679972002507988,mihatsudo
34400,2024-01-24,0.46130500758725335,-0.04554632085547329,mihatsudo
35360,2022-08-05,0.4495412844036697,-0.006582743814642405,mihatsudo
98880,2017-10-30,0.45925925925925926,0.05025623805132168,mihatsudo
39230,2023-11-28,0.44563535911602203,-0.016046119961211525,mihatsudo
91190,2022-08-05,0.41628959276018107,0.04447480461420062,mihatsudo
68220,2019-12-09,0.4277942631058358,0.0017350749420960462,mihatsudo
39230,2023-12-01,0.4386536373507057,-0.015423254872735891,mihatsudo
53370,2025-06-04,0.47272727272727266,-0.0069961048289939876,mihatsudo
31800,2018-04-02,0.4093959731543624,-0.010405393853850085,mihatsudo
24360,2018-08-21,0.4307105907977129,-0.07072605253085178,mihatsudo
44440,2020-05-26,0.4655172413793103,0.04386895494329936,mihatsudo
44770,2020-09-11,0.4002789400278941,0.020119758352366984,mihatsudo
29980,2023-02-21,0.432603406326034,0.005514091796739196,mihatsudo
43370,2020-05-26,0.47630147630147635,0.010780719649181715,mihatsudo
37790,2024-10-17,0.43801652892561993,0.03353605092883104,mihatsudo
72130,2020-05-26,0.41481481481481475,-0.027613695708584504,mihatsudo
15420,2024-04-15,0.4762126865671641,-0.06024066274017072,mihatsudo
71220,2023-03-08,0.42950513538748836,0.0016230201048453774,mihatsudo
35210,2017-03-09,0.40816326530612246,0.033906269022871804,mihatsudo
72710,2017-07-27,0.4498736310025273,0.019417437510015144,mihatsudo
52460,2024-06-20,0.4294117647058824,-0.06831896103783236,mihatsudo
73590,2023-02-21,0.5124826629680999,-0.03125261125132409,mihatsudo
18650,2019-08-22,0.45958986731001206,0.0021953200724679723,mihatsudo
70610,2023-02-16,0.4421007318123116,-0.0061821646612507785,mihatsudo
31380,2025-06-04,0.4353846153846155,0.0011576008595454716,mihatsudo
65620,2023-03-01,0.44964028776978426,-0.024420744148794134,mihatsudo
39840,2023-03-01,0.41706539074960136,-0.004671564180324658,mihatsudo
60310,2021-04-19,0.4805475504322765,-0.03598674040703553,mihatsudo
99800,2019-02-21,0.4437086092715232,-0.037330779499393535,mihatsudo
63560,2023-02-21,0.45321637426900585,-0.010058966115954282,mihatsudo
38160,2020-01-24,0.5186332574031891,0.04341621545344011,mihatsudo
71330,2022-03-30,0.4503171247357294,-0.005210074309255991,mihatsudo
30530,2020-05-26,0.5156626506024096,0.09504145096873652,mihatsudo
70740,2020-08-21,0.4853683148335015,0.014686584060678954,mihatsudo
64050,2017-07-10,0.40405993233446114,0.037158565601600524,mihatsudo
45710,2023-11-24,0.47159090909090917,0.09264055662694586,mihatsudo
39980,2020-09-09,0.514324693042292,0.023400458727607532,mihatsudo
79610,2023-02-16,0.4072681704260652,-0.001259316745885542,mihatsudo
62460,2017-06-12,0.4268689057421451,-0.018896927464197216,mihatsudo
23250,2025-06-04,0.46384039900249374,0.026902984493150373,mihatsudo
48110,2025-06-04,0.43209112294168617,-0.02073164665882704,mihatsudo
21360,2017-09-15,0.5050761421319796,0.012580559672145117,mihatsudo
70120,2021-01-04,0.4763406940063091,0.0019711118711564285,mihatsudo
28840,2017-07-27,0.47919605077574046,0.0385320831376438,mihatsudo
39110,2020-03-05,0.5135135135135136,0.04484097781660782,mihatsudo
70630,2020-05-26,0.5032637075718016,0.04464958634479611,mihatsudo
39230,2017-05-12,0.4523305084745761,0.028288491727877337,mihatsudo
67770,2022-09-02,0.4640883977900552,-0.05129810073239021,mihatsudo
60300,2020-09-11,0.4285714285714286,0.04661793232315056,mihatsudo
76700,2023-03-01,0.5028790786948176,-0.1911777295932101,mihatsudo
98670,2017-02-08,0.4898395721925133,-0.0015306543181202194,mihatsudo
42340,2017-09-19,0.44474393530997314,0.005999032163546751,mihatsudo
30100,2023-08-24,0.40833333333333344,-0.012480996530880016,mihatsudo
42840,2017-06-12,0.48275862068965525,0.025215837629126187,mihatsudo
77260,2019-11-05,0.5111111111111111,0.0669811788859699,mihatsudo
45700,2023-02-21,0.46894409937888204,0.04681930137482556,mihatsudo
49340,2021-01-04,0.4393162393162393,0.06710297130230328,mihatsudo
60370,2018-10-03,0.44992526158445445,-0.06099073504876914,mihatsudo
37240,2019-02-21,0.41825902335456466,-0.0006335317929715163,mihatsudo
72140,2017-10-30,0.42450765864332607,0.010220993562171817,mihatsudo
73730,2022-08-05,0.4220849981837995,0.06104905210174539,mihatsudo
36780,2017-03-09,0.4299674267100977,0.0012761148516657363,mihatsudo
59830,2020-01-24,0.4237037037037037,0.02504072448251039,mihatsudo
42310,2023-12-01,0.4076923076923078,0.00449838653359468,mihatsudo
47520,2017-10-17,0.42215568862275443,0.1267968263320454,mihatsudo
78860,2023-03-08,0.4520089285714286,0.04946995089365224,mihatsudo
44880,2020-10-20,0.4334862385321101,0.002435377804975147,mihatsudo
77130,2018-01-24,0.4113890367216604,-0.019284555442637963,mihatsudo
62640,2017-06-12,0.4436475409836065,-0.011781372993614673,mihatsudo
33230,2017-07-27,0.41666666666666674,0.028045409326283764,mihatsudo
95520,2023-02-01,0.4688995215311005,-0.011030831466400656,mihatsudo
82090,2020-09-09,0.4988814317673378,-0.03043845481279851,mihatsudo
45760,2017-02-13,0.5024630541871922,-0.033998665404535944,mihatsudo
69690,2019-11-05,0.4200542005420054,-0.07096696943724055,mihatsudo
70940,2020-08-21,0.4041855660843401,-0.15677533630681512,mihatsudo
68360,2023-06-14,0.46104928457869643,0.039609331701102896,mihatsudo
92680,2023-11-24,0.4515579357351507,-0.08555095512150042,mihatsudo
59350,2024-01-24,0.44458204334365314,0.017090575648210468,mihatsudo
35630,2020-05-26,0.42978723404255326,0.03288956318659665,mihatsudo
39190,2020-05-26,0.4143109540636043,-0.006708349682485891,mihatsudo
68670,2019-03-04,0.5167785234899329,-0.04303782733197884,mihatsudo
38360,2017-09-21,0.4060832443970117,0.014395295400746336,mihatsudo
39100,2019-08-22,0.4197530864197532,0.0401559540805329,mihatsudo
37600,2022-08-31,0.4061810154525387,0.061493014268847374,mihatsudo
21580,2021-10-27,0.4878892733564013,-0.009092789535579803,mihatsudo
57240,2021-01-04,0.49526066350710907,-0.041797428093896936,mihatsudo
70660,2023-02-21,0.4622467771639043,0.039305229131094764,mihatsudo
65580,2024-01-24,0.47,-0.05212864225755455,mihatsudo
36280,2018-01-24,0.47076205287713857,0.023365067180424748,mihatsudo
79610,2023-02-07,0.4391025641025641,0.0024237557122408883,mihatsudo
44440,2023-06-13,0.4104477611940298,-0.23913817503496815,mihatsudo
24280,2020-05-26,0.48510638297872344,0.0007520663540526839,mihatsudo
68360,2022-08-31,0.47016087182148425,-0.18721183843983766,mihatsudo
59280,2023-02-21,0.41823899371069184,-0.023773180448512878,mihatsudo
24040,2021-10-27,0.5080385852090032,-0.03254860018333762,mihatsudo
39890,2018-07-23,0.4336917562724014,-0.01589931192114342,mihatsudo
47920,2019-03-04,0.4028571428571428,-0.013398117871423452,mihatsudo
88480,2023-12-01,0.42944785276073616,-0.006271096803256558,mihatsudo
34440,2020-05-26,0.44795539033457255,-0.016176918348250843,mihatsudo
48490,2020-05-26,0.4697474988089567,0.04125073585663709,mihatsudo
35450,2019-11-26,0.4097859327217126,0.009835003536406664,mihatsudo
79650,2025-07-17,0.4181264280274182,0.015295359629960138,mihatsudo
65210,2023-12-01,0.43321769297484813,-0.029457451201911355,mihatsudo
49900,2020-01-24,0.4580498866213152,-0.17210357990492953,mihatsudo
72150,2019-12-09,0.404438964241677,-0.03654892225645043,mihatsudo
37770,2020-05-26,0.4375,-0.07617580208994866,mihatsudo
35280,2019-11-26,0.4347826086956521,0.06610266934854094,mihatsudo
93650,2023-03-01,0.4233937397034597,0.010809818299510223,mihatsudo
52870,2019-12-09,0.4097331240188382,0.04384092074653537,mihatsudo
24890,2018-08-15,0.40362811791383213,-0.06035902673714123,mihatsudo
36560,2017-03-09,0.4449760765550239,0.013750783851550211,mihatsudo
35400,2020-09-11,0.4869739478957915,0.016898143464210674,mihatsudo
43930,2019-09-20,0.5090090090090089,0.06708181904591201,mihatsudo
99090,2019-02-21,0.412037037037037,0.0014156485348973107,mihatsudo
46900,2019-11-26,0.5157578789394697,-0.19747368828722256,mihatsudo
36960,2020-08-21,0.4577586206896551,-0.06664352354223153,mihatsudo
75870,2020-05-26,0.424731182795699,0.023988266818993034,mihatsudo
29830,2021-10-21,0.42583009918068115,0.011081140764025742,mihatsudo
87290,2020-05-26,0.40901683867463334,0.010009709626051312,mihatsudo
41750,2024-05-31,0.47562296858071496,0.056911650563292775,mihatsudo
45850,2019-11-26,0.49307479224376727,0.007351896312053698,mihatsudo
77920,2023-03-01,0.46690734055355,-0.00288822654599141,mihatsudo
